127,26,26.2637
127,341,26.2637
127,421,26.2637
127,501,26.2637
136,578,26.2637
1,653,-0.00732613
136,726,26.2637
127,799,26.2637
127,872,26.2637
127,943,26.2637
127,1015,26.2637
127,1086,26.2637
127,1482,26.2637
127,1609,26.2637
127,1682,26.2637
127,1754,26.2637
128,1829,26.2637
1,1903,-0.00732613
128,1976,26.2637
127,2049,26.2637
127,2135,26.2637
127,2225,26.2637
127,2300,26.2637
127,2385,26.2637
127,2465,26.2637
127,2540,26.2637
127,2617,26.2637
127,2705,26.2637
127,2786,26.2637
128,2875,26.2637
1,2955,-0.0219784
127,3039,26.2637
127,3116,26.2637
135,3201,26.2637
1,3282,-0.0219784
135,3361,26.2637
127,3450,26.2637
127,3529,26.2637
127,3608,26.2637
127,3687,26.2637
127,3765,26.2637
127,3846,26.2637
127,3928,26.2637
127,4012,26.2637
127,4088,26.2637
127,4163,26.2637
135,4235,26.2637
127,4309,26.2637
127,4380,26.2637
127,4451,26.2637
127,4525,26.2637
127,4598,26.2637
127,4673,26.2637
127,4760,26.2637
127,4836,26.2637
127,4914,26.2637
127,4987,26.2637
135,5065,26.2637
1,5144,-0.00732613
135,5221,26.2637
127,5297,26.2637
127,5373,26.2637
127,5448,26.2637
127,5523,26.2637
127,5599,26.2637
127,5675,26.2637
127,5749,26.2637
127,5824,26.2637
127,5901,26.2637
127,5978,26.2637
128,6054,26.2637
1,6129,0.00732613
128,6203,26.2637
127,6277,26.2637
127,6352,26.2637
127,6430,26.2637
127,6506,26.2637
127,6586,26.2637
127,6667,26.2637
127,6744,26.2637
127,6828,26.2637
127,6908,26.2637
135,6985,26.2637
1,7061,-0.00732613
135,7136,26.2637
127,7208,26.2637
127,7280,26.2637
127,7355,26.2637
127,7427,26.2637
127,7500,26.2637
127,7571,26.2637
127,7643,26.2637
127,7723,26.2637
127,7802,26.2637
127,7880,26.2637
127,7956,26.2637
128,8032,26.2637
1,8112,-0.0219784
128,8187,26.2637
127,8265,26.2637
127,8341,26.2637
127,8419,26.2637
127,8494,26.2637
127,8570,26.2637
127,8657,26.2637
127,8741,26.2637
127,8819,26.2637
135,8897,26.2637
1,8973,-0.00732613
135,9045,26.2637
127,9119,26.2637
127,9192,26.2637
127,9267,26.2637
127,9343,26.2637
127,9415,26.2637
127,9491,26.2637
127,9569,26.2637
127,9656,26.2637
127,11397,26.2637
127,11481,26.2637
127,11557,26.2637
127,11633,26.2637
128,11714,26.2637
1,11800,-0.00732613
128,11890,26.2637
127,11982,26.2637
127,12056,26.2637
127,12131,26.2637
127,12219,26.2637
127,12305,26.2637
127,12378,26.2637
127,12451,26.2637
135,12526,26.2637
1,12612,-0.00732613
135,12700,26.2637
127,12786,26.2637
127,12894,26.2637
127,12982,26.2637
127,13065,26.2637
127,13146,26.2637
127,13232,26.2637
127,13311,26.2637
127,13396,26.2637
127,13478,26.2637
127,13559,26.2637
127,13641,26.2637
127,13730,26.2637
127,13807,26.2637
128,13883,26.2637
1,13957,-0.0219784
128,14033,26.2637
127,14106,26.2637
127,14183,26.2637
127,14256,26.2637
127,14328,26.2637
127,14402,26.2637
127,14474,26.2637
135,14547,26.2637
1,14621,-0.00732613
135,14696,26.2637
127,14773,26.2637
127,14868,26.2637
127,14962,26.2637
127,15068,26.2637
127,15159,26.2637
127,15266,26.2637
127,15369,26.2637
127,15476,26.2637
127,15562,26.2637
127,15639,26.2637
127,15716,26.2637
127,15799,26.2637
127,15871,26.2637
128,15948,26.2637
1,16020,-0.0219784
128,16097,26.2637
127,16186,26.2637
127,16267,26.2637
127,16344,26.2637
127,16429,26.2637
127,16517,26.2637
127,16611,26.2637
135,18429,26.2637
1,18550,-0.0219784
135,18635,26.2637
127,18713,26.2637
127,18792,26.2637
127,18879,26.2637
127,18969,26.2637
127,19040,26.2637
127,19118,26.2637
127,19199,26.2637
127,19280,26.2637
127,19352,26.2637
127,19454,26.2637
127,19551,26.2637
127,19623,26.2637
127,19701,26.2637
128,19772,26.2637
1,19857,-0.00732613
128,19930,26.2637
127,20000,26.2637
127,20079,26.2637
127,20151,26.2637
127,20220,26.2637
127,20290,26.2637
127,20363,26.2637
135,20434,26.2637
1,20505,0.00732613
135,20580,26.2637
127,20652,26.2637
127,20724,26.2637
127,20794,26.2637
127,20864,26.2637
127,20936,26.2637
127,21006,26.2637
127,21080,26.2637
127,21853,26.2637
127,21949,26.2637
127,22030,26.2637
135,22104,26.2637
1,22186,-0.00732613
127,22261,26.2637
127,22362,26.2637
127,22438,26.2637
127,22519,26.2637
128,22596,26.2637
1,22681,0.00732613
128,22771,26.2637
127,22849,26.2637
127,22930,26.2637
127,23012,26.2637
127,23090,26.2637
127,23169,26.2637
127,23302,26.2637
127,23383,26.2637
127,23465,26.2637
127,23542,26.2637
127,23616,26.2637
127,23689,26.2637
127,25974,26.2637
127,26054,26.2637
127,26126,26.2637
127,26197,26.2637
127,26268,26.2637
127,26338,26.2637
135,26407,26.2637
1,26477,-0.00732613
135,26550,26.2637
127,26621,26.2637
127,26714,26.2637
127,26789,26.2637
128,26868,26.2637
1,26938,0.00732613
128,27012,26.2637
127,27085,26.2637
1,27156,-0.0219784
1,27225,-0.0219784
1,27296,-0.0219784
1,27368,1.2967
1,41241,0.300365
1,60719,1.36996
1,69892,0.608059
1,87914,1.2967
1,100793,0.432234
1,117082,1.23809
1,130486,0.432234
1,133963,0.32967
1,146306,1.17949
1,163802,0.212454
1,179161,1.17949
1,193329,0.271063
1,209794,1.17949
1,224582,0.168499
1,240390,1.16483
1,243654,1.15018
1,254822,0.139194
1,273602,1.20879
1,282961,0.490843
1,317285,0.857143
1,348700,0.842491
1,379782,0.197802
1,383581,0.212454
1,415224,0.813187
1,420894,0.608059
1,480385,0.857143
1,490266,0.315018
1,514419,0.945055
1,525190,0.139194
1,550835,0.886446
1,564904,0.0219784
1,582657,0.857143
1,599726,-0.0219784
1,616860,0.886446
1,635292,-0.0952377
1,647964,0.842491
1,671747,0.0659332
1,680366,0.520147
1,708258,0.124542
1,711416,0.0952377
1,744814,0.0219784
1,746701,0.0219784
1,775894,0.637363
1,783307,0.300365
1,807530,0.76923
1,819621,0.0366306
1,823055,0.0219784
1,842847,0.739927
1,858025,-0.197802
1,874462,0.783882
1,877989,0.75458
1,894112,-0.0366306
1,909037,0.75458
1,928938,-0.0805855
1,952508,0.725275
1,978743,0.0805855
1,985803,0.271063
1,1.0124e+06,0.0659332
1,1.02369e+06,0.476191
1,1.0431e+06,-0.0952377
1,1.05888e+06,0.739927
