1,272,-0.90505
2,236,-0.903143
1,191,-0.90505
2,174,-0.903143
1,1.50039e+06,-0.118067
2,317,-0.0394831
1,285,-0.118067
2,322,-0.0394831
1,381,-0.118067
2,336,-0.0394831
1,378,-0.117685
2,332,-0.0391016
1,388,-0.117304
2,407,-0.0391016
1,408,-0.116541
2,399,-0.0391016
1,402,-0.115396
2,427,-0.0387201
1,429,-0.113871
2,402,-0.0383387
1,380,-0.112345
2,355,-0.0379572
1,377,-0.110819
2,343,-0.0375757
1,434,-0.109293
2,395,-0.0371943
1,373,-0.107386
2,398,-0.0364313
1,400,-0.105478
2,456,-0.0360498
1,356,-0.103952
2,378,-0.0356684
1,341,-0.102427
2,437,-0.0349054
1,317,-0.100901
2,395,-0.0341425
1,417,-0.0993748
2,393,-0.033761
1,399,-0.0978489
2,394,-0.0329981
1,456,-0.096323
2,359,-0.0322351
1,380,-0.0947971
2,369,-0.0318537
1,402,-0.0936518
2,327,-0.0310898
1,401,-0.0925074
2,672,-0.0303268
1,398,-0.0909815
2,436,-0.0295639
1,314,-0.0898371
2,430,-0.0291824
1,371,-0.0886927
2,397,-0.0284195
1,402,-0.0875483
2,404,-0.028038
1,453,-0.0864038
2,362,-0.0272751
1,381,-0.0852594
2,337,-0.0265121
1,437,-0.084115
2,357,-0.0261307
1,350,-0.0829706
2,396,-0.0253677
1,413,-0.0818262
2,397,-0.0246048
1,539,-0.0803003
2,324,-0.0242233
1,350,-0.0795374
2,381,-0.0234604
1,341,-0.078393
2,435,-0.0226974
1,315,-0.0772486
2,429,-0.0219345
1,391,-0.0757227
2,398,-0.021553
1,417,-0.0745783
2,381,-0.0207901
1,410,-0.0730524
2,396,-0.0200272
1,491,-0.071908
2,416,-0.0192642
1,396,-0.0703821
2,404,-0.0185013
1,394,-0.0692377
2,460,-0.0177383
1,418,-0.0677118
2,397,-0.0169754
1,424,-0.066186
2,409,-0.0162125
1,374,-0.0650415
2,536,-0.0154495
1,326,-0.0635157
2,325,-0.0143051
1,327,-0.0623713
2,375,-0.0139236
1,327,-0.0612268
2,378,-0.0131607
1,356,-0.059701
2,372,-0.0123978
1,327,-0.0585566
2,373,-0.0116348
1,329,-0.0574121
2,371,-0.0108719
1,324,-0.0558863
2,402,-0.0101089
1,382,-0.0543604
2,325,-0.00896454
1,331,-0.053216
2,330,-0.00858307
1,321,-0.0520716
2,386,-0.00743866
1,335,-0.0509272
2,374,-0.00667572
1,441,-0.0494013
2,325,-0.00591278
1,325,-0.0482569
2,333,-0.00476837
1,345,-0.0471125
2,337,-0.00400543
1,321,-0.0459681
2,363,-0.00324249
1,859,-0.0440607
2,336,-0.00171661
1,378,-0.0425348
2,339,-0.000953674
1,380,-0.0413904
2,353,-0.000190735
1,379,-0.0398645
2,351,0.000953674
1,393,-0.0387201
2,343,0.00209808
1,386,-0.0371943
1,353,-0.0364313
2,400,0.00324249
1,393,-0.0352869
2,392,0.0043869
1,397,-0.0333796
2,324,0.00514984
1,315,-0.0322351
2,395,0.00591278
1,335,-0.0310898
2,387,0.00705719
1,322,-0.0295639
2,384,0.00782013
1,331,-0.0284195
2,381,0.00858307
1,393,-0.0268936
2,328,0.00972748
1,347,-0.0257492
2,391,0.0104904
1,421,-0.0242233
2,433,0.0116348
1,408,-0.0230789
2,410,0.0127792
1,396,-0.021553
2,345,0.0139236
1,362,-0.0204086
2,378,0.0150681
1,383,-0.0188828
2,335,0.015831
1,385,-0.0177383
2,347,0.0169754
1,386,-0.0162125
2,366,0.0181198
1,407,-0.0150681
2,428,0.0196457
1,348,-0.0135422
1,324,-0.0127792
2,389,0.0211716
1,322,-0.0116348
2,408,0.022316
1,430,-0.00972748
2,322,0.0234604
1,320,-0.00858307
2,400,0.0242233
1,303,-0.00705719
2,367,0.0253677
1,433,-0.00553131
2,457,0.0265121
1,358,-0.00400543
2,319,0.0272751
1,328,-0.00247955
2,320,0.0284195
1,329,-0.00133514
2,332,0.0291824
1,321,-0.000190735
2,465,0.0303268
1,461,0.00133514
2,461,0.0310898
1,472,0.00324249
2,436,0.0326166
1,430,0.00476837
2,367,0.0333796
1,372,0.00629425
2,329,0.0349054
1,364,0.00782013
2,142,0.0356684
1,366,0.00896454
2,195,0.0364313
1,195,0.00972748
2,225,0.0371943
2,198,0.0375757
1,175,0.0108719
2,198,0.0379572
1,207,0.0116348
2,186,0.0387201
1,203,0.0123978
2,206,0.0394831
1,192,0.0131607
2,177,0.0398645
1,209,0.0139236
2,197,0.0406275
1,227,0.0146866
2,166,0.0413904
1,215,0.0154495
2,185,0.0417719
1,205,0.0162125
2,214,0.0425348
1,201,0.0169754
2,158,0.0432978
1,379,0.0177383
2,336,0.0444422
1,410,0.0188828
2,344,0.0452051
1,429,0.0204086
2,338,0.046731
1,376,0.021553
2,383,0.0478754
1,383,0.0226974
2,338,0.0490198
1,398,0.0238419
2,352,0.0501642
1,393,0.0253677
2,380,0.0509272
1,387,0.0265121
2,320,0.0520716
1,414,0.0276566
2,352,0.053216
1,399,0.0291824
2,352,0.0543604
1,417,0.0303268
2,358,0.0555048
1,400,0.0318537
2,357,0.0566492
1,403,0.0329981
2,323,0.0577936
1,292,0.034524
2,350,0.058938
1,384,0.0360498
2,366,0.0600824
1,388,0.0371943
2,339,0.0612268
1,404,0.0387201
2,340,0.0623713
1,403,0.0398645
2,365,0.0635157
1,393,0.0413904
2,345,0.0646601
1,388,0.0429163
2,334,0.0658045
1,407,0.0440607
2,350,0.0669489
1,393,0.0455866
2,376,0.0680933
1,372,0.046731
2,356,0.0692377
1,410,0.0482569
2,329,0.0703821
1,391,0.0497828
2,349,0.071908
1,386,0.0509272
2,363,0.0730524
1,391,0.052453
2,321,0.0741968
1,403,0.0535975
2,345,0.0749598
1,384,0.0551233
2,367,0.0761042
1,380,0.0562677
2,350,0.0772486
1,420,0.0577936
2,344,0.078393
1,400,0.058938
2,312,0.0795374
1,401,0.0604639
2,346,0.0806818
1,400,0.0619898
2,362,0.0818262
1,407,0.0631342
2,335,0.0829706
1,427,0.0646601
2,312,0.084115
1,383,0.0658045
2,367,0.0852594
1,392,0.0673304
2,367,0.0864038
1,383,0.0684748
2,344,0.0875483
1,393,0.0700006
2,361,0.0890741
1,387,0.0711451
2,363,0.0902185
1,376,0.0726709
2,346,0.091363
1,371,0.0738153
2,347,0.0928888
1,408,0.0753412
2,343,0.0940342
1,409,0.0768671
2,356,0.0955601
1,382,0.0780115
2,386,0.0967045
1,371,0.0795374
2,346,0.0978489
1,391,0.0806818
2,332,0.0989933
1,435,0.0822077
2,335,0.100519
1,394,0.0833521
2,369,0.101664
1,379,0.084878
2,357,0.102808
1,403,0.0864038
2,339,0.103952
1,402,0.0875483
2,348,0.105478
1,400,0.0890741
2,359,0.106623
1,383,0.0906
2,353,0.107767
1,418,0.0921259
2,323,0.109293
1,403,0.0932703
2,364,0.110437
1,364,0.0947971
2,380,0.111582
1,373,0.096323
2,350,0.112726
1,414,0.0974674
2,331,0.114252
1,417,0.0989933
2,345,0.115396
1,420,0.100519
2,369,0.116922
1,408,0.102045
2,350,0.118067
1,393,0.103571
2,355,0.119211
1,411,0.105097
2,349,0.120737
1,419,0.106241
2,356,0.121881
1,395,0.107767
2,539,0.123407
1,316,0.109293
2,342,0.124552
1,412,0.110819
2,356,0.125696
1,375,0.111963
2,365,0.126841
1,402,0.113108
2,354,0.128366
1,399,0.114634
2,372,0.129511
1,391,0.115778
2,350,0.130655
1,400,0.117304
2,373,0.132181
1,391,0.118448
2,351,0.133326
1,393,0.119974
2,361,0.13447
1,416,0.1215
2,346,0.135996
1,401,0.122644
2,361,0.13714
1,410,0.12417
2,348,0.138285
1,404,0.125696
2,357,0.139429
1,412,0.127222
2,333,0.140955
1,403,0.128366
2,371,0.142481
1,395,0.129892
2,347,0.143625
1,400,0.131418
2,363,0.14477
1,408,0.132563
2,349,0.146296
1,394,0.134089
2,383,0.14744
1,380,0.135233
2,362,0.148966
1,393,0.136759
2,380,0.15011
1,390,0.138285
2,345,0.151255
1,404,0.139429
2,362,0.152781
1,410,0.140955
2,340,0.154306
1,406,0.142481
2,425,0.155451
1,338,0.144007
2,349,0.156596
1,401,0.145151
2,373,0.158122
1,392,0.146677
2,349,0.159266
1,402,0.148203
2,360,0.160411
1,411,0.149729
2,348,0.161937
1,392,0.150873
2,387,0.163081
1,389,0.152399
2,348,0.164607
1,400,0.153925
2,373,0.165751
1,394,0.155069
2,346,0.166896
1,399,0.156596
2,362,0.168422
1,411,0.158122
2,345,0.169566
1,403,0.159266
2,354,0.170711
1,405,0.160792
2,353,0.172236
1,398,0.161937
2,375,0.173381
1,392,0.163463
2,349,0.174907
1,402,0.164607
2,360,0.176051
1,410,0.166133
2,346,0.177577
1,402,0.167277
2,362,0.178721
1,410,0.168803
2,346,0.180247
1,404,0.170329
2,356,0.181773
1,410,0.171855
2,349,0.182918
1,398,0.173381
2,361,0.184443
1,402,0.174907
2,395,0.185588
1,347,0.176051
2,378,0.187114
1,383,0.177577
2,362,0.188258
1,397,0.179103
2,368,0.189784
1,394,0.180629
2,362,0.190928
1,395,0.181773
2,369,0.192454
1,397,0.183299
2,361,0.193599
1,401,0.184825
2,364,0.195125
1,395,0.185969
2,369,0.196651
1,401,0.187495
2,361,0.197795
1,394,0.189021
2,375,0.199321
1,389,0.190547
2,357,0.200465
1,366,0.192073
2,364,0.201991
1,394,0.193217
2,362,0.203517
1,403,0.194743
2,361,0.204661
1,398,0.196269
2,364,0.206187
1,410,0.197795
2,347,0.207332
1,399,0.198939
2,362,0.208858
1,408,0.200465
2,350,0.210002
1,395,0.201991
2,364,0.211146
1,409,0.203135
2,347,0.212672
1,400,0.204661
2,373,0.213817
1,399,0.206187
2,350,0.215343
1,470,0.207332
2,271,0.216487
1,414,0.208858
2,351,0.218013
1,398,0.210383
2,374,0.219158
1,393,0.211528
2,347,0.220684
1,401,0.213054
2,361,0.221828
1,406,0.21458
2,351,0.223354
1,398,0.215724
2,368,0.22488
1,402,0.21725
2,352,0.226406
1,398,0.218777
2,360,0.227551
1,410,0.220303
2,349,0.229076
1,370,0.221447
2,375,0.230602
1,392,0.222973
2,358,0.231747
1,398,0.224499
2,353,0.233273
1,398,0.226025
2,361,0.234798
1,411,0.227551
2,341,0.235943
1,396,0.229076
2,369,0.237087
1,410,0.230221
2,349,0.238613
1,399,0.231747
2,362,0.240139
1,408,0.233273
2,347,0.241283
